region_type,N_households,mean_total_peak_kW,median_total_peak_kW,min_total_peak_kW,max_total_peak_kW,std_total_peak_kW,p5_total_peak_kW,p95_total_peak_kW,mean_peak_per_household_kW,median_peak_per_household_kW,min_peak_per_household_kW,max_peak_per_household_kW,std_peak_per_household_kW,p5_peak_per_household_kW,p95_peak_per_household_kW,num_simulations
village,37,136.16076573594304,135.8727098432728,102.54577088921386,179.95416388759816,11.416422631132745,117.7022989459624,155.34610273392178,3.6800206955660286,3.6722354011695346,2.771507321330104,4.863626051016166,0.3085519630035877,3.1811432147557404,4.198543317133021,2000
village,38,139.49313168292744,139.3585281566878,100.75229323565031,180.4198726694578,11.618556029025145,120.55683262247253,158.30118884625253,3.670871886392827,3.66732968833389,2.6513761377802716,4.747891386038363,0.30575147444803014,3.1725482269071716,4.1658207591119085,2000
village,39,143.2014161300791,142.6493279591451,106.85071172304362,182.58775377321325,11.66744192693899,124.84925913696674,162.88023812407084,3.671831182822541,3.6576750758755154,2.7397618390524006,4.6817372762362375,0.2991651776138202,3.201263054794019,4.1764163621556625,2000
village,40,147.07473181287864,146.5821801580632,113.88654689239765,186.52817523858866,11.542038717553877,128.77862545405134,166.7664944686724,3.676868295321966,3.6645545039515803,2.847163672309941,4.663204380964716,0.28855096793884694,3.2194656363512837,4.16916236171681,2000
village,41,150.66989965812402,150.45338358027175,111.98505472133475,189.00163165369852,12.135877362905608,130.52164391701214,171.07942707792827,3.674875601417659,3.669594721470043,2.7313427980813354,4.609795893992647,0.29599700885135627,3.183454729683223,4.172668953120201,2000
village,42,153.9396322558249,153.27312368841928,119.99936841299674,194.74862266761113,12.194882902581965,135.06362139646063,175.3879677661696,3.665229339424402,3.649360087819507,2.8571278193570655,4.636871968276456,0.2903543548233801,3.2158005094395383,4.175903994432609,2000
village,43,157.60694756301768,157.07588147355943,123.30510020503237,203.6544746970344,11.820872096374618,139.24025482855285,177.5512648881568,3.6652778503027372,3.652927476129289,2.8675604698844737,4.7361505743496375,0.2749040022412702,3.2381454611291365,4.129099183445507,2000
village,44,161.76205399117646,161.71760897940806,119.3377791920056,202.1030786552435,12.798693536214795,141.7231523283639,183.34000770249233,3.676410317981283,3.6754002040774556,2.7122222543637635,4.59325178761917,0.29087939855033623,3.2209807347355435,4.166818356874826,2000
village,45,165.11438395255507,164.78273713149213,123.06554579534567,209.66570122098997,12.197059053006448,145.51486169971133,186.0913392279317,3.669208532279001,3.6618386029220473,2.734789906563237,4.659237804910888,0.27104575673347664,3.233663593326918,4.135363093954038,2000
village,46,169.11043740925408,169.1135623059517,120.19976492071001,223.22876250363703,12.454377245274173,149.31140280275812,190.07887571306847,3.6763138567229143,3.6763817892598194,2.613038367841522,4.8527991848616745,0.27074733141900376,3.2459000609295243,4.132149472023228,2000
village,47,172.7860416750323,172.87960989284613,133.44685614724136,216.72220159353637,12.405502641745636,152.34681112160717,192.86728970259267,3.6762987590432394,3.6782895721882154,2.839294811643433,4.611110672202901,0.2639468647179923,3.241421513225685,4.103559355374312,2000
village,48,176.44193818840466,176.383579882157,133.5229682139601,220.21463312058415,12.465803793432269,156.457778228803,197.5716942798743,3.67587371225843,3.674657914211604,2.781728504457502,4.5878048566788365,0.2597042456965056,3.2595370464333953,4.116076964164048,2000
village,49,179.7441495970979,179.16360350305246,138.557336962156,231.11171269034088,12.673267729034926,159.4120474035308,200.46885883834045,3.6682479509611823,3.656400071490866,2.8277007543297143,4.716565565108998,0.2586381169190801,3.2533070898679752,4.091201200782458,2000
village,50,183.58986593242412,183.12927408611066,131.479801623259,232.88420190787014,12.84336363811298,163.08600940428605,204.97728181654807,3.6717973186484825,3.662585481722213,2.6295960324651797,4.657684038157402,0.25686727276225957,3.2617201880857207,4.099545636330961,2000
village,51,186.96411988829453,186.71118579183025,148.7828842182583,232.5271175365671,12.908481989111015,166.6409169607609,209.65278863767676,3.6659631350645987,3.6610036429770636,2.9173114552599664,4.559355245815041,0.25310748998256893,3.2674689600149196,4.110838992895623,2000
village,52,191.0638621768448,191.01786778750835,152.73424967847345,236.24966595553573,12.997450563166964,170.13486529238133,212.71218862312014,3.6743050418623997,3.6734205343751603,2.9371971092014126,4.543262806837226,0.24995097236859548,3.271824332545795,4.09061901198308,2000
village,53,195.11638218199448,194.75974140747533,156.1571204182221,252.66115371013967,12.956132598813497,173.84549895303792,216.50678982204727,3.6814411732451786,3.6747121020278364,2.946360762607964,4.767191579436598,0.24445533205308484,3.2801037538309044,4.085033770227308,2000
village,54,198.76808820165687,198.44530817520857,159.17592155494106,251.4006500276462,13.29952457410755,177.34682942694232,221.0572285729062,3.6808905222529043,3.6749131143557143,2.947702251017427,4.65556759310456,0.24628749211310283,3.2842005449433764,4.093652380979744,2000
village,55,201.86866868215338,202.0144556493963,165.71447729362717,249.50596034766616,13.21762821158103,180.4600706334383,223.70182119960944,3.670339430584607,3.6729901027162963,3.0129904962477667,4.536472006321203,0.24032051293783688,3.2810921933352417,4.067305839992899,2000
village,56,205.8151955207288,204.98225881313266,158.14955192397662,251.2492100136138,13.753323105073248,184.07212435023138,229.61026333086326,3.6752713485844426,3.6603974788059404,2.8240991414995826,4.486593035957389,0.24559505544773658,3.287002220539846,4.100183273765415,2000
village,57,209.4618215880993,209.21379332752892,168.4375881515584,257.6815494080971,13.519522074376555,187.63562032624165,231.98178722515692,3.674768799791216,3.6704174267987533,2.955045406167691,4.52072893698416,0.23718459779607992,3.291852988179678,4.069855916230824,2000
village,58,213.64248524686923,213.26609997038037,172.45989545467756,257.2452895877293,13.389948290195829,191.92251062375078,235.62434554405473,3.683491124946021,3.6770017236272476,2.9734464733565096,4.435263613581539,0.23086117741716947,3.3090088038577723,4.062488716276806,2000
village,59,216.9519425581624,217.0048690111991,172.62367222849494,264.1504610543608,13.552538029756123,194.49955178093242,239.60170597551698,3.677151568782413,3.678048627308459,2.9258249530253377,4.477126458548488,0.22970403440264614,3.296602572558177,4.061045863991813,2000
village,60,220.58349328204108,220.50010279011116,174.9210596443166,271.04304774323464,13.564838138765218,198.32694635051627,243.42663245356496,3.676391554700685,3.6750017131685198,2.9153509940719435,4.5173841290539105,0.22608063564608696,3.3054491058419377,4.057110540892749,2000
village,61,224.61982693657046,224.51212640883452,180.31891390784162,276.3167100058114,13.937832756401376,202.36248239357064,248.0287376677141,3.682292244861811,3.6805266624399104,2.9560477689810103,4.5297821312428095,0.22848906158035043,3.3174177441568955,4.066044879798592,2000
village,62,227.529249708554,226.90853181356232,186.11649589650773,276.0950835568907,13.772850758941715,205.3830811277475,249.98886658554957,3.669826608202484,3.659815029251005,3.0018789660727054,4.453146508982108,0.2221427541764793,3.3126303407701205,4.032078493315316,2000
