region_type,N_households,mean_total_peak_kW,median_total_peak_kW,min_total_peak_kW,max_total_peak_kW,std_total_peak_kW,p5_total_peak_kW,p95_total_peak_kW,mean_peak_per_household_kW,median_peak_per_household_kW,min_peak_per_household_kW,max_peak_per_household_kW,std_peak_per_household_kW,p5_peak_per_household_kW,p95_peak_per_household_kW,num_simulations
town,77,385.9850770812725,385.88243966858363,310.8268401389081,470.42163667111396,21.120125756714295,351.5889823981448,420.98417217400726,5.012793208847695,5.011460255436152,4.036712209596209,6.109371904819662,0.27428734748979605,4.566090680495387,5.467326911350744,2000
town,78,391.1469029405852,390.76715554498946,329.2228999721353,465.87233977638124,21.166545414056177,357.25511310102587,425.2545848790346,5.014703883853658,5.009835327499864,4.22080640989917,5.972722304825401,0.2713659668468741,4.58019375770546,5.45198185742352,2000
town,79,395.9195734655007,395.58656253465915,321.28765187775144,455.21946937490543,20.835935104075105,362.3977806515537,430.1551172940076,5.011640170449376,5.007424842210875,4.066932302250018,5.762271764239309,0.26374601397563424,4.587313679133592,5.445001484734274,2000
town,80,401.1416288349397,400.989205551605,341.0483363477066,471.13758820444355,20.838345724661043,367.25842428672735,435.2698164171993,5.014270360436745,5.012365069395062,4.263104204346332,5.889219852555544,0.26047932155826303,4.590730303584092,5.440872705214992,2000
town,81,406.97962149906124,406.7859429972941,336.28306794049485,482.4452151097171,21.81290045176359,371.0452608214884,443.0062145818994,5.024439771593348,5.0220486789789405,4.1516428140801835,5.956113766786631,0.2692950673057233,4.580805689154177,5.469212525702462,2000
town,82,410.5912315823385,410.53931012042193,350.2557145463801,475.1859899281607,21.23421276166329,375.0279860137673,445.72610391637465,5.00721014124803,5.0065769526880715,4.271411153004635,5.794951096684887,0.25895381416662555,4.573512024558139,5.43568419410213,2000
town,83,416.4230824216637,415.67966745413025,345.2410801289984,487.43349226726923,21.499812321596856,381.9220738209976,453.1280844174102,5.0171455713453454,5.008188764507594,4.1595310858915475,5.872692677918907,0.25903388339273326,4.6014707689276815,5.459374511053135,2000
town,84,420.8073452263685,420.7066520192474,350.3061023586431,491.113009318744,21.8056377116214,385.517051085358,458.02965019947146,5.009611252694864,5.008412524038659,4.170310742364799,5.846583444270761,0.25959092513835,4.589488703397119,5.452733930946089,2000
town,85,426.0485687561806,425.540002322569,349.3088592832206,516.3246921630598,21.674793812540432,391.85233423397506,462.02194185427567,5.012336103013888,5.006352968500812,4.109515991567301,6.074408143094821,0.25499757426518155,4.610027461576177,5.4355522571091255,2000
town,86,431.3427665322957,431.34122399359944,361.9930365042826,506.5955208996507,21.74635969089839,396.3182495751551,468.1616385088362,5.015613564329019,5.0155956278325515,4.2092213547009605,5.890645591856403,0.25286464756858595,4.608351739245989,5.443739982660886,2000
town,87,436.4873253352505,435.57555263198003,359.1812294701493,517.5919965096364,21.83740845895945,401.22906149371676,472.94839591734245,5.017095693508626,5.0066155474940235,4.128519878967233,5.949333293214211,0.25100469493056843,4.611828293031228,5.436188458820028,2000
town,88,440.16868721618084,440.0820621376714,377.1908335841249,541.8530938014205,22.123287390534028,403.636106389412,475.783126651023,5.001916900183874,5.000932524291721,4.286259472546874,6.157421520470688,0.25140099307425035,4.586773936243318,5.40662643921617,2000
town,89,446.78989035508397,447.6530530509623,377.5316397664406,528.6118574263478,21.810650193428526,410.21970993186665,482.00447434079365,5.020111127585213,5.029809584842273,4.24192853670158,5.939459072206155,0.24506348531942163,4.609210223953558,5.415780610570715,2000
town,90,450.79249596122656,450.0536540927145,380.7511368983655,523.6512940453124,21.656405963613253,416.3502527415517,487.7675920184002,5.008805510680296,5.000596156585717,4.230568187759617,5.8183477116145825,0.24062673292903614,4.626113919350574,5.419639911315557,2000
town,91,456.58155657386675,456.7015975523366,382.0601740717747,545.5821341149897,22.110503622771265,420.3566031394773,491.8902879354522,5.017379742569965,5.018698874201501,4.198463451338184,5.995408067197689,0.2429725672832007,4.619303331203047,5.4053877795104635,2000
town,92,461.5387080019829,462.2340703494373,385.58599970314316,535.0965215871458,22.138541991636966,425.2906319401951,497.37181631591517,5.016725086978074,5.024283373363449,4.191152170686339,5.816266538990716,0.24063632599605397,4.622724260219512,5.406215394738208,2000
town,93,466.9267048685027,467.0644960681744,393.88590363630163,539.0532445495273,21.99390833038475,431.1514036675439,503.35391914018425,5.020717256650567,5.022198882453488,4.2353322971645335,5.796271446769111,0.23649363796112638,4.636036598575741,5.412407732690153,2000
town,94,471.891404661232,471.7921918043162,398.94717681421685,547.7631456580107,22.098092166025584,436.1388643066866,507.69102689687156,5.02012132618332,5.019065870258682,4.2441189022789025,5.827267507000114,0.2350860868726126,4.639775152198794,5.400968371243314,2000
town,95,476.6955133915215,476.2931106838497,401.3717931879489,545.7097138126138,22.286153576569042,439.15834890360065,514.7041358478272,5.0178475093844375,5.0136116914089435,4.224966244083673,5.7443127769748825,0.2345910902796741,4.622719462143165,5.417938272082392,2000
town,96,481.52319989905214,480.8699194760974,403.8365853795644,559.2690149669412,21.95741119157721,445.76348958975433,518.8982285011969,5.015866665615127,5.009061661209348,4.206631097703796,5.825718905905638,0.22872303324559595,4.643369683226608,5.4051898802208,2000
town,97,485.71055012567797,485.5011880240618,406.5152833727981,557.6823438592669,22.372667028356165,449.7985533026776,522.688176132939,5.007325259027608,5.0051668868459975,4.190879210028847,5.749302514013061,0.23064605183872336,4.637098487656471,5.388537898277722,2000
town,98,491.424412724315,490.9962755521218,417.12646216012826,568.4144532443806,22.613871331012838,456.2481202044834,530.1159907811149,5.014534823717501,5.0101660770624665,4.256392471021717,5.800147482085516,0.23075378909196775,4.655593063311056,5.409346844705254,2000
town,99,496.6052313745215,496.32354897307783,429.5296855115499,565.7459640968707,22.652282430820758,459.56893051383184,534.9825929012205,5.0162144583285,5.013369181546241,4.338683692035858,5.714605697948189,0.2288109336446541,4.642110409230624,5.403864574759804,2000
town,100,501.9536533976239,501.62051790593193,426.3216322874007,595.2637047139542,22.71135197246777,464.67919129239385,538.9662501531682,5.01953653397624,5.01620517905932,4.2632163228740065,5.952637047139542,0.22711351972467766,4.646791912923939,5.389662501531682,2000
town,101,505.7465965418891,505.6345566327883,426.73675772970074,590.6046217552828,21.802118010910814,470.239762999768,541.7521798771878,5.007392044969199,5.0062827389384985,4.225116413165354,5.847570512428542,0.21586255456347345,4.655839237621465,5.363882969081067,2000
town,102,511.1197595944112,511.08789358696197,435.0528975599542,586.0021257360773,22.65706800281902,473.34999597933404,548.2164432202937,5.010978035239326,5.010665623401588,4.265224485881904,5.745118879765464,0.22212811767469628,4.64068623509151,5.374671011963664,2000
town,103,515.9016438682833,515.6152449979138,446.02701569083894,606.001640348016,22.863186911268947,479.5986904407118,552.2092548398512,5.008753823963914,5.00597325240693,4.330359375639213,5.883511071339962,0.22197268845892182,4.6562979654438035,5.3612549013577775,2000
town,104,519.8192701981835,519.4434107039108,450.6356791915209,605.2550192618999,22.308718362367408,483.74846838540924,556.5568224683404,4.998262213444072,4.994648179845296,4.333035376841547,5.819759800595191,0.21450690733045585,4.651427580628935,5.3515079083494275,2000
town,105,526.9571955829396,527.0139101649042,457.64695926722027,600.7952449481209,21.981653149072905,491.28963945468604,563.4404953311756,5.018639957932757,5.019180096808613,4.3585424692116215,5.721859475696389,0.20934907761021815,4.678948947187486,5.366099955535005,2000
town,106,532.1434108139952,532.4183291271205,449.1641801787523,614.5096682822522,22.7573187283677,494.7343057375852,569.8746254082406,5.020220856735804,5.022814425727551,4.237397926214644,5.797261021530681,0.21469168611667647,4.667304771109294,5.3761757113984965,2000
town,107,536.4474713580149,535.9087375503486,463.86242440510966,613.1941579754775,22.7325483032212,500.3924586211973,573.9503549493014,5.013527769701074,5.008492874302323,4.3351628449075665,5.730786523135304,0.21245372246001124,4.676565033842965,5.364022008871976,2000
town,108,541.4579402351055,541.7507882649693,458.3560776416972,627.723674988803,22.521979050866143,504.3628791433148,577.689360219661,5.013499446621347,5.01621100245342,4.2440377559416405,5.812256249896325,0.20853684306357545,4.670026658734396,5.348975557589453,2000
town,109,546.4169419968804,546.3514388522797,480.8186047379142,617.4365167320464,22.525685037087722,509.8516422330124,583.5711121825034,5.012999467861287,5.012398521580547,4.411179859980864,5.664555199376572,0.20665766089071305,4.677538002137728,5.35386341451838,2000
town,110,550.9802318932121,550.4090414449959,485.93784822285676,636.140035801587,22.606605267060235,514.3315283301367,588.9754688002074,5.008911199029202,5.003718558590871,4.417616802025971,5.783091234559882,0.20551459333691122,4.675741166637606,5.3543224436382495,2000
